Date;3M;6M;1Y;2Y;3Y;4Y;5Y;6Y;7Y;8Y;9Y;10Y;15Y;20Y;30Y
20.01.2010;0,27411;0,36935;0,70795;1,18513;1,60791;1,94587;2,29437;2,5929;2,84458;3,05536;3,17875;3,28052;3,98104;4,21005;4,0974
21.01.2010;0,27542;0,36472;0,70193;1,17602;1,58809;1,92264;2,27266;2,57739;2,82935;3,04347;3,16468;3,26556;3,95779;4,19336;4,09632
22.01.2010;0,27311;0,37314;0,70753;1,16751;1,57835;1,91603;2,26786;2,57216;2,82774;3,04024;3,16587;3,27543;3,95851;4,18192;4,09614
25.01.2010;0,27375;0,37584;0,70119;1,1709;1,5762;1,91833;2,27353;2,57914;2,83341;3,04835;3,17491;3,28089;3,9484;4,18411;4,10216
26.01.2010;0,27633;0,37623;0,70804;1,18051;1,578;1,91256;2,26695;2,56876;2,82389;3,03405;3,16292;3,27154;3,93006;4,1614;4,07536
27.01.2010;0,2733;0,38057;0,72157;1,18974;1,5804;1,90937;2,26379;2,56389;2,81577;3,02861;3,15682;3,26227;3,91501;4,129;4,03807
28.01.2010;0,27905;0,38358;0,71927;1,18354;1,56853;1,89777;2,25497;2,55517;2,81141;3,02583;3,16034;3,26445;3,90646;4,11787;4,0272
29.01.2010;0,28452;0,39125;0,73135;1,18185;1,56541;1,89693;2,25509;2,55278;2,80855;3,02183;3,15461;3,25902;3,88885;4,08912;3,99911
01.02.2010;0,29519;0,40883;0,74375;1,19099;1,57016;1,90171;2,25804;2,55353;2,80552;3,01544;3,14768;3,25339;3,87789;4,08316;3,99548
02.02.2010;0,29771;0,40806;0,74448;1,19747;1,57806;1,90679;2,26485;2,56137;2,81035;3,02261;3,15556;3,26252;3,88697;4,09489;4,00428
03.02.2010;0,29348;0,40228;0,74421;1,20596;1,58619;1,9189;2,28739;2,58258;2,83156;3,04879;3,1839;3,28849;3,9168;4,1303;4,04243
04.02.2010;0,29128;0,39019;0,70613;1,1371;1,50333;1,83923;2,2118;2,51125;2,76576;2,98476;3,12501;3,23187;3,86423;4,07962;4,00091
05.02.2010;0,29674;0,3933;0,68256;1,06211;1,4281;1,77001;2,14846;2,45229;2,71261;2,93917;3,08347;3,19325;3,81436;4,0114;3,91951
08.02.2010;0,30168;0,40499;0,69266;1,07574;1,44361;1,78975;2,16842;2,47213;2,73511;2,96446;3,11117;3,22249;3,81815;3,99812;3,9042
09.02.2010;0,29862;0,39869;0,69949;1,1154;1,47851;1,82515;2,20077;2,47712;2,73895;2,96873;3,11481;3,22771;3,83886;4,04294;3,93876
10.02.2010;0,29123;0,39308;0,6966;1,12283;1,49287;1,84781;2,23318;2,53407;2,79413;3,02367;3,16805;3,27152;3,89114;4,08476;3,98244
11.02.2010;0,29256;0,386;0,68957;1,13558;1,50997;1,87122;2,27051;2,56894;2,83267;3,05971;3,20552;3,30657;3,90775;4,10173;4,00042
12.02.2010;0,29425;0,37884;0,65951;1,07185;1,44587;1,80649;2,21173;2,51804;2,78526;3,01831;3,16801;3,26873;3,88574;4,08885;3,98945
15.02.2010;0,28416;0,37902;0,65174;1,06873;1,44806;1,81138;2,22194;2,52685;2,79612;3,03084;3,18132;3,28615;3,90526;4,10829;4,01404
16.02.2010;0,28279;0,37544;0,65606;1,06958;1,45026;1,81182;2,22111;2,53009;2,7987;3,0333;3,18374;3,28761;3,91478;4,12384;4,03578
17.02.2010;0,2856;0,37622;0,55157;1,02931;1,43401;1,80004;2,21335;2,52174;2,78448;3,02213;3,17139;3,27391;3,90193;4,11682;4,02904
18.02.2010;0,28408;0,37606;0,56364;1,04642;1,46628;1,84324;2,2596;2,57568;2,83969;3,07403;3,2297;3,33128;3,94714;4,15696;4,07572
19.02.2010;0,28983;0,38563;0,58461;1,05616;1,48239;1,8656;2,29071;2,6092;2,87072;3,11143;3,26941;3,36495;3,97212;4,1699;4,08789
22.02.2010;0,29288;0,38864;0,57763;1,04559;1,47233;1,85835;2,28503;2,60104;2,85897;3,10166;3,259;3,35386;3,95871;4,16246;4,08324
23.02.2010;0,28788;0,38381;0,55435;0,98464;1,38891;1,76027;2,17808;2,49427;2,75467;2,99878;3,15869;3,25405;3,86318;4,06266;3,98237
24.02.2010;0,27217;0,36878;0,52806;0,96125;1,36993;1,74183;2,16331;2,47231;2,72484;2,96946;3,12448;3,21955;3,82929;4,02951;3,95258
25.02.2010;0,25761;0,36227;0,50864;0,92188;1,32749;1,70353;2,13237;2,44157;2,6981;2,94226;3,10052;3,1971;3,81642;4,02265;3,94715
26.02.2010;0,25951;0,36935;0,52207;0,93354;1,33454;1,70822;2,13708;2,4406;2,69259;2,93334;3,09038;3,18726;3,79871;4,00461;3,93008
01.03.2010;0,27707;0,38116;0,5261;0,92855;1,32893;1,70741;2,14158;2,44815;2,69878;2,94355;3,10065;3,19885;3,81342;4,03247;3,96989
02.03.2010;0,28182;0,38723;0,53898;0,93167;1,33611;1,71272;2,15013;2,45363;2,70654;2,95072;3,10902;3,2065;3,81239;4,03153;3,97401
03.03.2010;0,2844;0,39447;0,54861;0,95422;1,35675;1,73671;2,17079;2,47313;2,72647;2,97035;3,12801;3,2268;3,8343;4,0562;4,01021
04.03.2010;0,2793;0,38677;0,54411;0,95901;1,35442;1,7356;2,15756;2,46437;2,70941;2,9523;3,11081;3,21216;3,8173;4,04205;4,00506
05.03.2010;0,28658;0,39209;0,55967;0,98163;1,38462;1,76838;2,18823;2,49418;2,73831;2,97999;3,1378;3,24466;3,83512;4,06434;4,02715
08.03.2010;0,27923;0,3855;0,54965;0,98483;1,38676;1,78006;2,19773;2,50399;2,74796;2,99206;3,14981;3,25675;3,84035;4,07085;4,04526
09.03.2010;0,27948;0,38484;0,54132;0,97102;1,36785;1,75466;2,16374;2,47376;2,71432;2,95685;3,11537;3,22606;3,82268;4,04926;4,04644
10.03.2010;0,28384;0,3912;0,55218;0,99565;1,38716;1,77085;2,17903;2,49027;2,73528;2,97768;3,13511;3,24514;3,83341;4,05958;4,06082
11.03.2010;0,28654;0,40219;0,56464;1,0239;1,42016;1,8032;2,21593;2,52254;2,76897;3,00465;3,1593;3,26914;3,84613;4,07394;4,07373
12.03.2010;0,29478;0,41102;0,57925;1,03441;1,42873;1,80999;2,223;2,52877;2,7707;2,99797;3,14619;3,25503;3,82781;4,04758;4,03798
15.03.2010;0,25678;0,38402;0,56307;1,02302;1,41629;1,79883;2,21248;2,51469;2,75877;2,98561;3,1359;3,2487;3,82476;4,04794;4,03611
16.03.2010;0,25964;0,38592;0,55623;0,99911;1,39469;1,77647;2,19624;2,49877;2,74232;2,9654;3,11792;3,23279;3,8064;4,02731;4,0172
17.03.2010;0,26114;0,38524;0,53265;0,96519;1,35304;1,73319;2,15123;2,45745;2,70543;2,9363;3,08914;3,2076;3,79782;4,01882;4,01001
18.03.2010;0,2602;0,38908;0,54551;0,98628;1,37415;1,75173;2,16558;2,47149;2,72302;2,94681;3,10058;3,22441;3,82373;4,03859;4,02211
19.03.2010;0,27586;0,40102;0,55618;0,99584;1,37926;1,75298;2,16503;2,46614;2,71311;2,93401;3,084;3,20602;3,82037;4,02792;3,99878
22.03.2010;0,27902;0,3848;0,53656;0,97558;1,34949;1,72655;2,13897;2,43441;2,68044;2,90062;3,04892;3,17133;3,78475;3,98922;3,95812
23.03.2010;0,27493;0,37513;0,5206;0,96135;1,33478;1,7154;2,13365;2,42518;2,67293;2,88976;3,0381;3,15645;3,76286;3,96637;3,93184
24.03.2010;0,27526;0,37213;0,51849;0,97671;1,34979;1,74146;2,16574;2,45587;2,70354;2,9144;3,05981;3,17623;3,7749;3,98173;3,93466
25.03.2010;0,28087;0,37261;0,5189;1,00064;1,38464;1,79268;2,22379;2,52057;2,76901;2,98104;3,13082;3,24864;3,81981;4,01688;3,97922
26.03.2010;0,28097;0,37036;0,52491;1,00404;1,38325;1,79792;2,23757;2,52888;2,77773;2,98956;3,1349;3,24584;3,82321;4,02559;3,99196
29.03.2010;0,28928;0,37383;0,52523;0,99077;1,36244;1,77674;2,21632;2,5067;2,76009;2,97446;3,12122;3,23244;3,80159;3,99839;3,9697
30.03.2010;0,28715;0,37662;0,52543;0,97811;1,34499;1,75746;2,19835;2,48496;2,73692;2,9521;3,09667;3,20665;3,776;3,97193;3,94294
31.03.2010;0,29108;0,38441;0,54067;0,97007;1,32419;1,73292;2,17402;2,4627;2,71663;2,93254;3,07946;3,18921;3,74571;3,93913;3,91595
01.04.2010;0,29656;0,40357;0,5694;0,96383;1,31325;1,72642;2,16954;2,45944;2,71455;2,92846;3,07553;3,18396;3,72415;3,91277;3,87084
02.04.2010;0,27815;0,40113;0,57822;0,96769;1,31762;1,72968;2,17375;2,46672;2,71745;2,92743;3,07504;3,18482;3,72243;3,90887;3,87018
05.04.2010;0,2863;0,40512;0,58203;0,97414;1,32351;1,73733;2,18352;2,47416;2,72486;2,93329;3,08068;3,19126;3,72654;3,91427;3,86903
06.04.2010;0,31496;0,4271;0,6044;1,00702;1,35966;1,78634;2,23863;2,52191;2,77404;2,98739;3,13463;3,24362;3,77527;3,95776;3,91759
07.04.2010;0,30665;0,4114;0,58387;0,97824;1,31886;1,74144;2,19998;2,49023;2,74424;2,96161;3,11029;3,21883;3,75288;3,94609;3,90929
08.04.2010;0,30463;0,39876;0,55882;0,94274;1,28107;1,70865;2,16738;2,45864;2,71624;2,93023;3,08365;3,19841;3,73083;3,92677;3,89184
09.04.2010;0,30954;0,41427;0,58905;0,99401;1,3426;1,77249;2,23405;2,52701;2,78004;2,9976;3,15164;3,26672;3,79179;3,99506;3,96666
12.04.2010;0,15244;0,42312;0,60543;1,02317;1,36836;1,80058;2,26042;2,54977;2,80135;3,01759;3,16863;3,28083;3,80579;4,01009;3,99834
13.04.2010;0,13791;0,4168;0,59488;1,00261;1,34689;1,77284;2,2313;2,52367;2,77086;2,98708;3,1383;3,24961;3,77338;3,98553;3,9722
14.04.2010;0,13946;0,40621;0,57893;0,98621;1,32777;1,75626;2,20049;2,51077;2,7589;2,97462;3,12748;3,24005;3,76384;3,98612;3,98046
15.04.2010;0,12098;0,40863;0,58083;0,97174;1,31292;1,74173;2,18658;2,50316;2,75177;2,96628;3,12136;3,23445;3,75518;3,97911;3,97706
16.04.2010;0,1405;0,40176;0,55973;0,92222;1,25893;1,68432;2,11987;2,45171;2,69996;2,92023;3,07884;3,18971;3,71762;3,95639;3,96895
19.04.2010;0,15396;0,39382;0,55472;0,91423;1,25556;1,68308;2,11672;2,44449;2,69313;2,91275;3,07304;3,18839;3,7186;3,94272;3,95028
20.04.2010;0,13379;0,39529;0,56632;0,93448;1,28021;1,6996;2,13404;2,46609;2,71304;2,93236;3,09332;3,20861;3,74154;3,96057;3,94951
21.04.2010;0,18924;0,39055;0,55663;0,91858;1,25526;1,67388;2,10927;2,44112;2,68707;2,91044;3,07175;3,19051;3,73938;3,96029;3,95062
22.04.2010;0,20362;0,39788;0,56733;0,90708;1,23886;1,65334;2,08888;2,41504;2,66186;2,88283;3,04197;3,16387;3,70755;3,91272;3,89669
23.04.2010;0,23889;0,36224;0,58697;0,94367;1,27301;1,68215;2,11085;2,43327;2,67517;2,89394;3,0497;3,17126;3,70941;3,91576;3,8924
26.04.2010;0,22511;0,36833;0,57214;0,92557;1,25051;1,66831;2,09721;2,4136;2,66101;2,88146;3,03556;3,16143;3,69983;3,89563;3,87568
27.04.2010;0,24391;0,39642;0,55376;0,85111;1,16781;1,57898;2,0073;2,31128;2,55087;2,77355;2,92894;3,05091;3,55031;3,74125;3,71405
28.04.2010;0,23146;0,34491;0,52627;0,84427;1,17037;1,58755;2,02113;2,34591;2,60067;2,82722;2,97938;3,07349;3,62445;3,81024;3,7777
29.04.2010;0,22536;0,31754;0,52856;0,84885;1,17347;1,60647;2,0419;2,37305;2,63454;2,86119;3,01084;3,09935;3,64579;3,83549;3,80618
30.04.2010;0,22477;0,32529;0,52647;0,82119;1,13899;1,56709;1,9993;2,331;2,59016;2,81746;2,9661;3,05486;3,61278;3,81103;3,79449
03.05.2010;0,23479;0,3406;0,5585;0,8682;1,18976;1,62132;2,05264;2,3804;2,63953;2,86745;3,01474;3,1039;3,65073;3,85043;3,83695
04.05.2010;0,22546;0,33051;0,5;0,76702;1,07352;1,4929;1,92911;2,26064;2,52151;2,75254;2,90069;2,99139;3,54157;3,7413;3,75064
05.05.2010;0,19428;0,27103;0,41063;0,66052;0,96374;1,38421;1,82241;2,1603;2,4264;2,66498;2,81372;2,90525;3,45575;3,65504;3,67324
06.05.2010;0,23725;0,30108;0,38123;0,56674;0,83377;1,25628;1,68747;2,04066;2,3347;2,5955;2,75946;2,84544;3,42442;3,63027;3,64231
07.05.2010;0,22277;0,26229;0,34429;0,58028;0,84439;1,26595;1,69282;2,04523;2,33581;2,59808;2,75788;2,84821;3,43698;3,64999;3,6371
10.05.2010;0,15645;0,21804;0,39546;0,66014;0,9518;1,39775;1,83904;2,19656;2,48994;2,76234;2,91896;3,00732;3,61456;3,83285;3,85302
11.05.2010;0,15819;0,20455;0,37997;0,63619;0,9268;1,36992;1,81605;2,17194;2,46876;2,74767;2,90141;2,99042;3,62468;3,86943;3,90653
12.05.2010;0,16146;0,23055;0,32287;0,61815;0,91116;1,35486;1,805;2,16598;2,46389;2,75147;2,90469;2,99515;3,62265;3,85961;3,90247
13.05.2010;0,15905;0,20877;0,30757;0,58332;0,87966;1,33008;1,78814;2,1511;2,45337;2,73999;2,89791;2,99428;3,6091;3,83648;3,88412
14.05.2010;0,16176;0,22738;0,31365;0,53856;0,81046;1,25744;1,70847;2,07267;2,37105;2,6565;2,81678;2,91641;3,52115;3,73843;3,7896
17.05.2010;0,1575;0,23232;0,33039;0,5496;0,83836;1,28978;1,73997;2,09401;2,38656;2,6638;2,82065;2,91942;3,52578;3,73828;3,78125
18.05.2010;0,17112;0,22842;0,32333;0,54582;0,82926;1,26173;1,71289;2,06289;2,35648;2,63435;2,79122;2,88817;3,4964;3,72121;3,74303
19.05.2010;0,17947;0,21797;0,30856;0,4962;0,73184;1,19033;1,65338;1,99934;2,29404;2,57279;2,72709;2,82347;3,4373;3,66558;3,69055
20.05.2010;0,18056;0,22997;0,2852;0,46893;0,6761;1,10239;1,5686;1,90839;2,20558;2,48229;2,64327;2,74372;3,3372;3,56857;3,58132
21.05.2010;0,18438;0,2409;0,29034;0,4981;0,7153;1,12171;1,58152;1,91665;2,2014;2,4654;2,62317;2,72318;3,28769;3,50165;3,50965
24.05.2010;0,17699;0,23205;0,2985;0,50346;0,72229;1,12403;1,57846;1,90636;2,19338;2,45681;2,61431;2,71429;3,28544;3,50081;3,50263
25.05.2010;0,17206;0,20229;0,24729;0,46068;0,66471;1,04333;1,49272;1,81989;2,11085;2,37735;2,53805;2,63824;3,21099;3,42065;3,41917
26.05.2010;0,15981;0,18289;0,25412;0,48749;0,70393;1,0992;1,57276;1,88113;2,17138;2,44277;2,60073;2,7038;3,26898;3,48248;3,47846
27.05.2010;0,16195;0,18755;0,25407;0,52555;0,76583;1,16207;1,64193;1,95033;2,2366;2,50011;2,65292;2,7606;3,3171;3,53;3,53807
28.05.2010;0,16368;0,18575;0,24962;0,50582;0,75455;1,15613;1,63863;1,94618;2,22283;2,48007;2,62955;2,73844;3,28793;3,50506;3,49838
31.05.2010;0,16579;0,18851;0,25466;0,50366;0,75138;1,15197;1,62886;1,92974;2,20442;2,45956;2,60802;2,71829;3,26335;3,47224;3,47934
01.06.2010;0,14787;0,18987;0,26369;0,48929;0,7447;1,14803;1,62956;1,93342;2,21252;2,47332;2,62715;2,73476;3,26806;3,46433;3,46555
02.06.2010;0,15709;0,17749;0,27171;0,49057;0,74273;1,14025;1,62296;1,92108;2,1995;2,45724;2,60585;2,71294;3,25356;3,4512;3,45745
03.06.2010;0,16048;0,17765;0,27268;0,49153;0,74128;1,14054;1,62763;1,92732;2,21853;2,47853;2,62894;2,73521;3,28385;3,49271;3,49603
04.06.2010;0,16566;0,18144;0,26556;0,46765;0,67;1,04629;1,52161;1,82771;2,12278;2,38725;2,54267;2,64493;3,23285;3,44839;3,43251
07.06.2010;0,15934;0,17212;0,25027;0,4755;0,68108;1,05382;1,52383;1,81964;2,11414;2,37697;2,52489;2,62534;3,23534;3,44339;3,42275
08.06.2010;0,1271;0,16267;0,23687;0,4484;0,64343;1,00803;1,47726;1,76731;2,0653;2,3283;2,47785;2,5749;3,19545;3,38874;3,35745
09.06.2010;0,12309;0,1654;0,24184;0,47631;0,67722;1,04435;1,52009;1,81459;2,11663;2,38487;2,53344;2,62844;3,22662;3,41622;3,3836
10.06.2010;0,12476;0,16705;0,25058;0,50459;0,70403;1,08378;1,5703;1,86283;2,16543;2,43309;2,57997;2,67058;3,26683;3,45799;3,4237
11.06.2010;0,12559;0,16887;0,24375;0,4574;0,65856;1,04115;1,53446;1,82405;2,12524;2,39139;2,53963;2,6278;3,21731;3,41903;3,39176
14.06.2010;0,11633;0,20724;0,26646;0,48919;0,69974;1,0849;1,58143;1,87163;2,17834;2,4507;2,60069;2,70344;3,29267;3,49613;3,47499
15.06.2010;0,1217;0,20009;0,27748;0,50393;0,71446;1,10565;1,60565;1,90018;2,20802;2,4815;2,63496;2,73956;3,32229;3,53194;3,50711
16.06.2010;0,1248;0,20481;0,26772;0,49222;0,69536;1,08498;1,5925;1,88898;2,19729;2,47471;2,63056;2,73571;3,32595;3,54014;3,51654
17.06.2010;0,12279;0,21316;0,28683;0,51522;0,70961;1,09449;1,59571;1,8893;2,20076;2,46912;2,62386;2,72723;3,323;3,53846;3,51584
18.06.2010;0,12935;0,21762;0,33073;0,57513;0,78014;1,17181;1,68378;1,97152;2,2763;2,53978;2,69078;2,79081;3,35608;3,5687;3,54679
21.06.2010;0,12537;0,25337;0,38199;0,62955;0,841;1,23528;1,7471;2,03099;2,32593;2,58242;2,72751;2,82776;3,39797;3,60871;3,58542
22.06.2010;0,12738;0,24423;0,37613;0,5783;0,7847;1,16701;1,6765;1,96379;2,25693;2,50802;2,65392;2,75443;3,32592;3,52999;3,50494
23.06.2010;0,15107;0,25746;0,39627;0,584;0,77158;1,13913;1,64138;1,92846;2,21656;2,46657;2,60967;2,70755;3,29403;3,5054;3,48275
24.06.2010;0,15804;0,2604;0,38216;0,53391;0,71908;1,08275;1,5757;1,8706;2,16647;2,4181;2,56598;2,66491;3,27307;3,49331;3,44183
25.06.2010;0,16856;0,28134;0,41657;0,56611;0,74185;1,09614;1,58691;1,88213;2,17562;2,42579;2,57375;2,67354;3,2782;3,49318;3,46337
28.06.2010;0,16967;0,28512;0,41639;0,56183;0,72933;1,08088;1,56537;1,85508;2,15001;2,40132;2,54786;2,6499;3,23503;3,44247;3,4184
29.06.2010;0,16497;0,26864;0,39514;0,54823;0,70968;1,05104;1,53609;1,82645;2,123;2,37801;2,52546;2,62445;3,20844;3,42466;3,40734
30.06.2010;0,18779;0,29648;0,43936;0,59896;0,75237;1,07418;1,55339;1,84639;2,13889;2,39306;2,53866;2,64026;3,20064;3,41028;3,39492
01.07.2010;0,19605;0,31496;0,48151;0,67538;0,81844;1,10914;1,56831;1,85393;2,1426;2,38332;2,52222;2,62612;3,16231;3,37352;3,35606
02.07.2010;0,18312;0,29267;0,47313;0,66553;0,82398;1,11916;1,58025;1,86954;2,15615;2,39872;2,53932;2,64367;3,18067;3,40279;3,38591
05.07.2010;0,17542;0,28206;0,44952;0,62875;0,79537;1,10005;1,5567;1,83993;2,12102;2,36438;2,50154;2,60905;3,14778;3,37022;3,35775
06.07.2010;0,19506;0,2953;0,46395;0,65298;0,83311;1,1411;1,60063;1,89037;2,17017;2,41171;2,55051;2,65341;3,18123;3,41106;3,40231
07.07.2010;0,22096;0,31922;0,48022;0,6765;0,84674;1,15325;1,61974;1,90803;2,18093;2,41826;2,55791;2,66069;3,18416;3,41174;3,40325
08.07.2010;0,25886;0,37179;0,53783;0,72683;0,88907;1,19862;1,66291;1,94784;2,22288;2,454;2,59299;2,69282;3,19414;3,418;3,41257
09.07.2010;0,25371;0,36653;0,55157;0,7688;0,91897;1,22201;1,68651;1,9711;2,23225;2,45678;2,5934;2,69321;3,19242;3,40743;3,40193
12.07.2010;0,20862;0,40338;0,49135;0,69924;0,85162;1,16903;1,63802;1,91672;2,18465;2,41396;2,55259;2,65396;3,16132;3,37916;3,36995
13.07.2010;0,21094;0,41244;0,52165;0,73234;0,88827;1,20525;1,67911;1,96301;2,23114;2,46277;2,6037;2,70573;3,20516;3,42124;3,40813
14.07.2010;0,2498;0,41608;0,53734;0,77155;0,92591;1,24371;1,7128;1,99215;2,25222;2,47877;2,61201;2,71685;3,22467;3,44145;3,43439
15.07.2010;0,27034;0,4331;0,56456;0,78753;0,93948;1,2626;1,7231;2,00096;2,25899;2,47777;2,60941;2,71383;3,21961;3,43296;3,42628
16.07.2010;0,29854;0,46715;0,57849;0,77874;0,92955;1,2509;1,70624;1,97718;2,2275;2,43941;2,56181;2,6653;3,18305;3,41472;3,41236
19.07.2010;0,32556;0,47972;0,61427;0,82932;0,98881;1,32204;1,77142;2,03318;2,28122;2,48835;2,60916;2,71038;3,23066;3,45651;3,45019
20.07.2010;0,29975;0,43965;0,57408;0,78346;0,96205;1,30636;1,74732;2,01446;2,26228;2,47344;2,59803;2,69796;3,21479;3,44564;3,43686
21.07.2010;0,30095;0,43149;0,53537;0,73623;0,92796;1,28435;1,72389;1,99823;2,25204;2,47042;2,59882;2,70045;3,21658;3,44484;3,40679
22.07.2010;0,2881;0,42369;0,52199;0,7147;0,91597;1,28364;1,72522;2,00566;2,26759;2,49272;2,62715;2,72985;3,23827;3,45966;3,41958
23.07.2010;0,30605;0,42654;0,55808;0,76199;0,97704;1,34542;1,78353;2,06344;2,31723;2,53226;2,66597;2,76916;3,26492;3,48719;3,44885
26.07.2010;0,27317;0,42055;0,5944;0,84625;1,0616;1,43045;1,86065;2,12921;2,38213;2,5915;2,72278;2,82331;3,3123;3,53375;3,49035
27.07.2010;0,28797;0,43104;0,61369;0,89098;1,10465;1,46003;1,8819;2,15231;2,40062;2,60207;2,73278;2,83025;3,32374;3,54274;3,49477
28.07.2010;0,28526;0,42847;0,60642;0,86606;1,07793;1,4302;1,85355;2,1251;2,37381;2,58069;2,71344;2,80958;3,32274;3,55171;3,5104
29.07.2010;0,29744;0,42863;0,59903;0,84916;1,05834;1,40597;1,82525;2,09855;2,34818;2,55243;2,68472;2,77873;3,31627;3,54634;3,50457
30.07.2010;0,28522;0,40991;0,56851;0,80155;1,01109;1,35396;1,76833;2,04671;2,29557;2,50327;2,63936;2,73335;3,27795;3,49844;3,43628
02.08.2010;0,32518;0,42009;0,57782;0,80845;1,02987;1,38699;1,80342;2,08039;2,32801;2,53293;2,67278;2,76446;3,30684;3,52592;3,46304
03.08.2010;0,32324;0,42025;0,55952;0,74674;0,95511;1,29299;1,70239;1,98166;2,22982;2,43903;2,58674;2,67584;3,22368;3,44864;3,40085
04.08.2010;0,33992;0,43002;0,57206;0,75599;0,95529;1,2866;1,69541;1,97293;2,21813;2,43296;2,58294;2,67191;3,20048;3,41933;3,36212
05.08.2010;0,31023;0,44603;0,58718;0,76341;0,94715;1,26611;1,66617;1,93912;2,18267;2,38954;2,5384;2,62912;3,14256;3,35924;3,30625
06.08.2010;0,32404;0,44624;0,59711;0,76123;0,93331;1,24373;1,63553;1,9056;2,13962;2,34617;2,4941;2,58551;3,10268;3,32666;3,27384
09.08.2010;0,26079;0,48489;0,58352;0,7395;0,91902;1,24143;1,6362;1,90676;2,14243;2,3529;2,5014;2,59667;3,12389;3,34986;3,30209
10.08.2010;0,21906;0,46417;0,56567;0,72519;0,90581;1,22443;1,62333;1,89992;2,14012;2,35685;2,51146;2,61123;3,15536;3,38391;3,33296
11.08.2010;0,21006;0,43542;0,53281;0,67558;0,81126;1,11273;1,50456;1,78037;2,02507;2,24826;2,40185;2,50465;3,06754;3,29893;3,2451
12.08.2010;0,22921;0,42171;0,51447;0,64868;0,79378;1,10443;1,50196;1,77695;2,02132;2,24306;2,39499;2,49813;3,06445;3,29447;3,2368
13.08.2010;0,22702;0,40989;0,50837;0,64132;0,78727;1,0957;1,49124;1,76429;2,0017;2,21905;2,36708;2,46933;3,04929;3,28666;3,22126
16.08.2010;0,21401;0,40815;0,50128;0,63193;0,77699;1,07827;1,463;1,72537;1,95402;2,16313;2,30539;2,40722;2,96111;3,18148;3,10732
17.08.2010;0,20571;0,41386;0,52394;0,65555;0,80575;1,10734;1,49304;1,75922;1,98688;2,19816;2,34169;2,43887;2,95323;3,16155;3,08355
18.08.2010;0,22389;0,41728;0,51017;0,63969;0,77629;1,06917;1,45359;1,71606;1,94179;2,15408;2,29677;2,37591;2,91049;3,12673;3,04864
19.08.2010;0,22983;0,41861;0,51381;0,64483;0,77577;1,06485;1,44037;1,69769;1,92049;2,125;2,26279;2,34025;2,88645;3,1088;3,03242
20.08.2010;0,21994;0,37828;0,46686;0,59767;0,73432;1,0396;1,41564;1,67097;1,88988;2,08953;2,22519;2,30005;2,83041;3,03302;2,95076
23.08.2010;0,24019;0,38224;0,46875;0,59744;0,74135;1,05325;1,42598;1,68334;1,903;2,10741;2,24452;2,31749;2,84698;3,0524;2,96364
24.08.2010;0,22322;0,37856;0,46495;0,57596;0,70252;0,99833;1,35594;1,60431;1,80931;2,00566;2,13602;2,21089;2,73114;2,92733;2,8307
25.08.2010;0,2329;0,38257;0,46454;0,5776;0,71557;1,00746;1,3499;1,59053;1,78952;1,97686;2,10091;2,17366;2,65404;2,83339;2,73104
26.08.2010;0,23792;0,38752;0,47637;0,59671;0,73471;1,02066;1,35725;1,60018;1,80093;1,99106;2,11685;2,18438;2,63912;2,80258;2,69676
27.08.2010;0,28732;0,40348;0,4919;0,62248;0,77565;1,07186;1,41035;1,65693;1,85076;2,03778;2,16243;2,22678;2,67523;2,84148;2,72126
30.08.2010;0,29274;0,40117;0,47613;0,59576;0,73611;1,01978;1,34104;1,58342;1,78114;1,96958;2,09623;2,16467;2,62008;2,79795;2,69932
31.08.2010;0,27991;0,39431;0,4649;0,58149;0,72688;1,0077;1,32924;1,56927;1,76516;1,95185;2,07937;2,14555;2,60506;2,78995;2,69018
01.09.2010;0,28867;0,39948;0,47751;0,60629;0,77973;1,07159;1,40327;1,65401;1,8601;2,05906;2,19452;2,25265;2,73128;2,92651;2,82468
02.09.2010;0,2916;0,39774;0,48684;0,60527;0,79651;1,09683;1,43727;1,69986;1,91092;2,11294;2,25611;2,31299;2,8139;3,01882;2,91279
03.09.2010;0,29628;0,4035;0,50726;0,63162;0,83852;1,14369;1,48603;1,75594;1,97414;2,1802;2,32849;2,38305;2,90446;3,11574;3,01629
06.09.2010;0,30269;0,40675;0,49764;0,62416;0,82362;1,1197;1,45915;1,73011;1,94867;2,16316;2,3132;2,37052;2,89601;3,10539;3,01083
07.09.2010;0,30448;0,40298;0,47883;0,5665;0,7549;1,03322;1,36649;1,64468;1,86085;2,07131;2,22276;2,29196;2,79871;3,00242;2,89848
08.09.2010;0,30885;0,41096;0,48899;0,62111;0,80407;1,08185;1,41785;1,70425;1,91292;2,11382;2,25992;2,33115;2,82088;3,02369;2,9225
09.09.2010;0,31742;0,41662;0,51816;0,69055;0,86328;1,14633;1,47905;1,75923;1,96765;2,15878;2,29968;2,36802;2,84671;3,04222;2,93704
10.09.2010;0,31064;0,42114;0,54107;0,7262;0,90432;1,19802;1,53609;1,82072;2,02954;2,22371;2,3658;2,43249;2,92908;3,12728;3,02544
13.09.2010;0,26298;0,43135;0,55501;0,73685;0,91547;1,21354;1,55025;1,83181;2,04843;2,24447;2,38842;2,46299;2,97486;3,18165;3,07578
14.09.2010;0,27668;0,4284;0,54179;0,71304;0,8854;1,17848;1,50789;1,78192;1,99652;2,18973;2,32909;2,40718;2,91541;3,11376;3,01566
